Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    1126/4370        __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [195]
                0.00    0.00    2118/4370        bool __gnu_cxx::operator!=<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [174]
[121]    0.0    0.00    0.00    4370         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const [121]
-----------------------------------------------
                0.00    0.00       1/3864        std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [435]
                0.00    0.00     499/3864        float std::min<float>(std::initializer_list<float>) [221]
                0.00    0.00    3364/3864        float std::max<float>(std::initializer_list<float>) [149]
[122]    0.0    0.00    0.00    3864         std::initializer_list<float>::end() const [122]
                0.00    0.00    3864/7728        std::initializer_list<float>::begin() const [117]
                0.00    0.00    3864/3864        std::initializer_list<float>::size() const [123]
-----------------------------------------------
                0.00    0.00    3864/3864        std::initializer_list<float>::end() const [122]
[123]    0.0    0.00    0.00    3864         std::initializer_list<float>::size() const [123]
-----------------------------------------------
                0.00    0.00     499/3863        float const* std::min_element<float const*>(float const*, float const*) [219]
                0.00    0.00    3364/3863        float const* std::max_element<float const*>(float const*, float const*) [141]
[124]    0.0    0.00    0.00    3863         __gnu_cxx::__ops::__iter_less_iter() [124]
-----------------------------------------------
                0.00    0.00    3444/3444        stbi_write_jpg_core(stbi__write_context*, int, int, int, void const*, int) [412]
[125]    0.0    0.00    0.00    3444         stbiw__jpg_processDU(stbi__write_context*, int*, int*, float*, int, float*, int, unsigned short const (*) [2], unsigned short const (*) [2]) [125]
                0.00    0.00  258773/258774      stbiw__jpg_writeBits(stbi__write_context*, int*, int*, unsigned short const*) [99]
                0.00    0.00  128110/128110      stbiw__jpg_calcBits(int, unsigned short*) [103]
                0.00    0.00   55104/55104       stbiw__jpg_DCT(float*, float*, float*, float*, float*, float*, float*, float*) [111]
-----------------------------------------------
                0.00    0.00      24/3388        std::vector<Image, std::allocator<Image> >::reserve(unsigned long) [297]
                0.00    0.00    3364/3388        sift::refine_or_discard_keypoint(sift::Keypoint&, std::vector<Image, std::allocator<Image> > const&, float, float) [26]
[126]    0.0    0.00    0.00    3388         std::vector<Image, std::allocator<Image> >::size() const [126]
-----------------------------------------------
                0.00    0.00       1/3379        float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [438]
                0.00    0.00    3378/3379        float* std::__relocate_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&) [167]
[127]    0.0    0.00    0.00    3379         float* std::__niter_base<float*>(float*) [127]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<0ul, float, float, float>::_M_head(std::_Tuple_impl<0ul, float, float, float>&) [134]
[128]    0.0    0.00    0.00    3364         std::_Head_base<0ul, float, false>::_M_head(std::_Head_base<0ul, float, false>&) [128]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<0ul, float, float, float>::_Tuple_impl<float&, float&, float&, void>(float&, float&, float&) [135]
[129]    0.0    0.00    0.00    3364         std::_Head_base<0ul, float, false>::_Head_base<float&>(float&) [129]
                0.00    0.00    3364/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<1ul, float, float>::_M_head(std::_Tuple_impl<1ul, float, float>&) [136]
[130]    0.0    0.00    0.00    3364         std::_Head_base<1ul, float, false>::_M_head(std::_Head_base<1ul, float, false>&) [130]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<1ul, float, float>::_Tuple_impl<float&, float&, void>(float&, float&) [137]
[131]    0.0    0.00    0.00    3364         std::_Head_base<1ul, float, false>::_Head_base<float&>(float&) [131]
                0.00    0.00    3364/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<2ul, float>::_M_head(std::_Tuple_impl<2ul, float>&) [138]
[132]    0.0    0.00    0.00    3364         std::_Head_base<2ul, float, false>::_M_head(std::_Head_base<2ul, float, false>&) [132]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<2ul, float>::_Tuple_impl<float&>(float&) [139]
[133]    0.0    0.00    0.00    3364         std::_Head_base<2ul, float, false>::_Head_base<float&>(float&) [133]
                0.00    0.00    3364/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
-----------------------------------------------
                0.00    0.00    3364/3364        float& std::__get_helper<0ul, float, float, float>(std::_Tuple_impl<0ul, float, float, float>&) [142]
[134]    0.0    0.00    0.00    3364         std::_Tuple_impl<0ul, float, float, float>::_M_head(std::_Tuple_impl<0ul, float, float, float>&) [134]
                0.00    0.00    3364/3364        std::_Head_base<0ul, float, false>::_M_head(std::_Head_base<0ul, float, false>&) [128]
-----------------------------------------------
                0.00    0.00    3364/3364        std::tuple<float, float, float>::tuple<float&, float&, float&, true, true>(float&, float&, float&) [140]
[135]    0.0    0.00    0.00    3364         std::_Tuple_impl<0ul, float, float, float>::_Tuple_impl<float&, float&, float&, void>(float&, float&, float&) [135]
                0.00    0.00   10092/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
                0.00    0.00    3364/3364        std::_Tuple_impl<1ul, float, float>::_Tuple_impl<float&, float&, void>(float&, float&) [137]
                0.00    0.00    3364/3364        std::_Head_base<0ul, float, false>::_Head_base<float&>(float&) [129]
-----------------------------------------------
                0.00    0.00    3364/3364        float& std::__get_helper<1ul, float, float>(std::_Tuple_impl<1ul, float, float>&) [143]
[136]    0.0    0.00    0.00    3364         std::_Tuple_impl<1ul, float, float>::_M_head(std::_Tuple_impl<1ul, float, float>&) [136]
                0.00    0.00    3364/3364        std::_Head_base<1ul, float, false>::_M_head(std::_Head_base<1ul, float, false>&) [130]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<0ul, float, float, float>::_Tuple_impl<float&, float&, float&, void>(float&, float&, float&) [135]
[137]    0.0    0.00    0.00    3364         std::_Tuple_impl<1ul, float, float>::_Tuple_impl<float&, float&, void>(float&, float&) [137]
                0.00    0.00    6728/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
                0.00    0.00    3364/3364        std::_Tuple_impl<2ul, float>::_Tuple_impl<float&>(float&) [139]
                0.00    0.00    3364/3364        std::_Head_base<1ul, float, false>::_Head_base<float&>(float&) [131]
-----------------------------------------------
                0.00    0.00    3364/3364        float& std::__get_helper<2ul, float>(std::_Tuple_impl<2ul, float>&) [144]
[138]    0.0    0.00    0.00    3364         std::_Tuple_impl<2ul, float>::_M_head(std::_Tuple_impl<2ul, float>&) [138]
                0.00    0.00    3364/3364        std::_Head_base<2ul, float, false>::_M_head(std::_Head_base<2ul, float, false>&) [132]
-----------------------------------------------
                0.00    0.00    3364/3364        std::_Tuple_impl<1ul, float, float>::_Tuple_impl<float&, float&, void>(float&, float&) [137]
[139]    0.0    0.00    0.00    3364         std::_Tuple_impl<2ul, float>::_Tuple_impl<float&>(float&) [139]
                0.00    0.00    3364/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
                0.00    0.00    3364/3364        std::_Head_base<2ul, float, false>::_Head_base<float&>(float&) [133]
-----------------------------------------------
                0.00    0.00    3364/3364        sift::fit_quadratic(sift::Keypoint&, std::vector<Image, std::allocator<Image> > const&, int) [27]
[140]    0.0    0.00    0.00    3364         std::tuple<float, float, float>::tuple<float&, float&, float&, true, true>(float&, float&, float&) [140]
                0.00    0.00   10092/40368       float& std::forward<float&>(std::remove_reference<float&>::type&) [113]
                0.00    0.00    3364/3364        std::_Tuple_impl<0ul, float, float, float>::_Tuple_impl<float&, float&, float&, void>(float&, float&, float&) [135]
-----------------------------------------------
                0.00    0.00    3364/3364        float std::max<float>(std::initializer_list<float>) [149]
[141]    0.0    0.00    0.00    3364         float const* std::max_element<float const*>(float const*, float const*) [141]
